genbank_acc,nic_location,query_index,mob,mob_subgroup,q-value,E-value
NC_003064,371824,31,V,2,1.1367414802346252e-31,0.009205775671175273
NC_003064,66910,50,F,u,1.6118969736613343e-31,0.005129327011843118
NC_003064,73973,50,F,u,2.5637236997737475e-31,0.007742128721680294
NC_003064,499735,64,Q,2,3.105511598780887e-31,9.366134448567948e-05
NC_003064,272973,64,Q,2,4.073014030454437e-31,0.00028122918461399014
NC_003064,16048,64,Q,2,4.34910446213425e-31,0.004407175932333491
NC_003065,24814,8,P,2,2.443198174813126e-30,5.917801419507463e-33
NC_003065,143879,24,Q,2,2.963719571703122e-30,2.629422577530682e-36
NC_003065,167114,29,Q,u,3.534500567810716e-30,0.006639882401581765
NC_003065,147734,31,V,2,3.69419791740837e-30,0.00032618229771082464
NC_003065,145230,35,C,1,3.93199914305037e-30,0.009338140149958074
NC_003065,177893,50,F,u,4.720715393652753e-30,0.0001297957247207325
NC_003065,117158,50,F,u,4.875322689901306e-30,0.009229122015025829
NC_003065,148700,64,Q,2,6.991978033141247e-30,0.0004815710683864866
NC_003065,45303,64,Q,2,8.154490681703277e-30,0.006202408807731318
NC_003065,124832,72,Q,u,1.7627896162527358e-29,0.0052379384122851645
NC_011990,168797,20,Q,2,2.821721823586798e-29,0.005158938939839021
NC_011990,41224,21,Q,2,4.6668193450853485e-29,0.003882043411882522
NC_011990,58244,24,Q,2,1.0100383990233796e-28,4.4173355221087225e-47
NC_011990,73439,25,Q,2,2.0556973263652837e-28,7.412426289337014e-05
NC_011990,37118,31,V,2,2.1625763638387052e-28,0.006159711725825319
NC_011990,14943,50,F,u,1.1620232162809475e-27,0.008587374194607467
NC_011990,14612,64,Q,2,4.943665730590994e-27,0.006535222641495611
NC_011990,80388,64,Q,2,9.662923833645563e-27,0.004817928911317992
NC_011987,208853,24,Q,2,3.555605132364573e-26,0.0022633951850997234
NC_011987,231335,27,Q,u,3.555605132364573e-26,0.003602138338451129
NC_011987,302177,51,P,13,1.334261438175419e-25,0.0006664389748843567
NC_011987,128649,60,Q,1,1.8642784609643526e-25,0.0012766163071289314
NC_011987,221522,64,Q,2,2.725506551387386e-25,8.212216451899128e-05
NC_011987,148385,64,Q,2,4.213904519114462e-25,0.003454302665209596
NC_011987,93706,64,Q,2,1.4605726390302902e-24,0.00391796351731741
NC_011987,6328,69,Q,u,1.903981116022485e-24,0.00695921714339956
NC_011987,383041,72,Q,u,2.0563787894934564e-24,0.00840156879087713
NC_002575,140061,20,Q,2,3.154910698435489e-24,6.900179486349794e-48
NC_002575,105186,50,F,u,9.545843304305004e-24,0.0007026845223624916
NC_002575,76506,64,Q,2,1.0168635880828491e-23,0.000685583548693009
NC_002575,1306,64,Q,2,1.7789445551342814e-23,0.0022644377571449338
NC_002575,69183,64,Q,2,1.7789445551342814e-23,0.009684125025045743
NC_010841,106650,20,Q,2,2.9570999921097236e-23,3.323995197782259e-33
NC_010841,101080,50,F,u,1.4829572574402827e-22,0.00244208281607412
NC_010841,105952,50,F,u,2.177131981162868e-22,0.00304411032182472
NC_010841,27985,64,Q,2,3.287318882442753e-22,0.00033478068040205335
NC_010841,1941,64,Q,2,3.2991332865216694e-22,0.0022644377571449338
NC_010841,12008,64,Q,2,4.179832095193453e-22,0.00428016378117996
NC_015184,524899,13,P,5,5.220852436463236e-22,0.009684125025045743
NC_015184,274167,24,Q,2,1.0595767705875405e-21,0.003632958088617351
NC_015184,272837,25,Q,2,1.0595767705875405e-21,0.0096507349379945
NC_015184,288838,25,Q,2,1.631165242642849e-21,2.707449642600564e-27
NC_015184,72322,31,V,2,2.179060600844059e-21,0.005879770672157865
NC_015184,63085,31,V,2,2.509224039063617e-21,0.0006236779467651295
NC_015184,113222,50,F,u,1.1666190392003623e-20,0.0004062191449509302
NC_015184,109213,50,F,u,1.1666190392003623e-20,0.008322626169074514
NC_015184,571621,50,F,u,1.2376667555463951e-20,0.0004592618677386113
NC_015184,63193,50,F,u,1.556608116669638e-20,0.004396027369711954
NC_015184,590246,64,Q,2,1.730835332800494e-20,4.647938657364887e-05
NC_015184,590413,64,Q,2,2.772892976079556e-20,0.000355598882654891
NC_015184,215898,64,Q,2,2.9785943031378556e-20,0.006629188795958799
NC_015184,590162,64,Q,2,4.1951879073375694e-20,1.371388134914258e-05
NC_015184,45720,64,Q,2,4.1951879073375694e-20,0.003755436194846387
NC_015184,590474,64,Q,2,6.049691174123525e-20,0.006851101278878192
NC_015184,94433,71,Q,u,8.329441284712794e-20,0.0005753874534320578
NC_015184,212145,72,Q,u,1.0722582916982836e-19,0.0012890221723658509
NC_015184,72324,72,Q,u,1.4053478358936108e-19,0.005033387748422364
NZ_AFSD01000007,41709,27,Q,u,1.4694515543442045e-19,0.007366486337034475
NZ_AFSD01000007,4785,50,F,u,1.5178969737194484e-19,0.003520954295722265
NZ_AFSD01000007,50031,64,Q,2,1.7877572035264503e-19,0.00019568628464451755
NZ_AFSD01000007,85551,71,Q,u,2.0026220811219414e-19,0.006269896729348129
NZ_AFSD01000008,236503,13,P,5,2.6514441799645976e-19,0.00966407713537858
NZ_AFSD01000008,252497,20,Q,2,3.506513441174232e-19,0.005593200498430994
NZ_AFSD01000008,176819,21,Q,2,4.57998532061683e-19,0.008409310486334634
NZ_AFSD01000008,295545,23,Q,2,5.625480711171363e-19,2.0709060061902076e-15
NZ_AFSD01000008,93828,24,Q,2,8.047408248877548e-19,8.430636951498794e-17
NZ_AFSD01000008,130050,24,Q,2,9.277976444380627e-19,0.006924053066465552
NZ_AFSD01000008,29695,24,Q,2,1.0321702389910887e-18,0.009465866772320496
NZ_AFSD01000008,96449,31,V,2,1.9171229407281874e-18,9.016965077835216e-05
NZ_AFSD01000008,315111,31,V,2,2.469175218485884e-18,0.009481136249364874
NZ_AFSD01000008,12610,50,F,u,3.996369816139368e-18,1.2250685412456793e-05
NZ_AFSD01000008,7068,50,F,u,4.423552167500178e-18,0.006256916909536902
NZ_AFSD01000008,155806,50,F,u,6.21551972781018e-18,8.219783667068605e-05
NZ_AFSD01000008,370662,50,F,u,6.860954759577512e-18,0.000926105338496482
NZ_AFSD01000008,74031,50,F,u,8.731572620196998e-18,0.005053129026907287
NZ_AFSD01000008,14621,51,P,13,9.696191655556887e-18,0.0073461600777786455
NZ_AFSD01000008,54104,64,Q,2,9.80690952018014e-18,0.00041224973740712766
NZ_AFSD01000008,14628,64,Q,2,1.0012536029780916e-17,0.008292020892771299
NZ_AFSD01000008,312407,72,Q,u,4.861473564067862e-17,0.0009301658432540977
NZ_AFSD01000008,229030,72,Q,u,4.861473564067862e-17,0.0066048108952043
NC_002147,197028,8,P,2,6.066645154625546e-17,1.0953688533810439e-32
NC_002147,59906,20,Q,2,6.066645154625546e-17,0.008265333613515934
NC_002147,28629,24,Q,2,6.066645154625546e-17,0.0029672926967871643
NC_002147,100336,24,Q,2,6.080939599506401e-17,6.655188911326657e-24
NC_002147,26174,24,Q,2,7.112416559165961e-17,0.0005699810114618869
NC_002147,176351,25,Q,2,7.112416559165961e-17,0.004686626972839347
NC_002147,123815,29,Q,u,7.718654092004331e-17,0.006639882401581765
NC_002147,87867,31,V,2,8.553950539989362e-17,0.0054558244492195675
NC_002147,70993,35,C,1,9.082233239984623e-17,0.006630715398838753
NC_002147,134593,50,F,u,1.2157569316705223e-16,4.79910649933276e-05
NC_002147,105421,64,Q,2,1.2157569316705223e-16,0.0008944588958062367
NC_002147,4261,64,Q,2,1.3325236876086556e-16,0.0057777718374412606
NC_002147,11041,64,Q,2,1.5287397527395986e-16,0.006202408807731318
NC_019555,156588,20,Q,2,1.642582948910414e-16,8.157562083336043e-43
NC_019555,167259,20,Q,2,1.642582948910414e-16,0.003461468530893304
NC_019555,29542,31,V,2,1.65372080618173e-16,0.002353750296225596
NC_019555,121634,50,F,u,2.641178814940071e-16,0.008858504042230627
NC_019555,75807,72,Q,u,8.574066109603777e-16,0.0012958668723968012
NC_019555,157606,108,V,u,9.119426165893515e-16,0.0006994559802486933
NC_019555,26534,108,V,u,9.119426165893515e-16,0.0021035865613429922
NC_002377,30728,24,Q,2,1.4750064777329054e-15,5.532996400481765e-15
NC_002377,66093,50,F,u,1.5352594427327904e-15,0.0074775682848633234
NC_002377,48138,64,Q,2,1.7327135363939135e-15,3.5666491305778904e-05
NC_010929,92377,24,Q,2,1.830933064519826e-15,0.0006192419758273682
NC_010929,96208,24,Q,2,1.928705790018114e-15,0.008066040302943863
NC_010929,213645,24,Q,2,1.928705790018114e-15,4.375829458636874e-08
NC_010929,190235,27,Q,u,2.6324632244206448e-15,0.009562256468257684
NC_010929,97654,35,C,1,3.112873261165943e-15,0.0022680905425879164
NC_010929,52899,50,F,u,5.8299301138429695e-15,0.007183901809089856
NC_010929,234640,50,F,u,5.8299301138429695e-15,0.00021870584389094432
NC_010929,28448,50,F,u,6.147737889631192e-15,0.006727603497581116
NC_011986,55281,31,V,2,7.756070552844472e-15,0.004636181052046151
NC_011986,54656,71,Q,u,1.4540287206893574e-14,0.005346386945501965
NC_011991,23279,50,F,u,1.7942900545489906e-14,0.0006215275551829711
NC_011991,57056,50,F,u,2.2164272882688647e-14,0.005279106064741571
NC_011991,118414,50,F,u,2.329780444279629e-14,0.0085814442950155
NC_011984,145293,20,Q,2,2.5076543619036324e-14,6.598730440143452e-20
NC_011984,179486,24,Q,2,3.349133821740772e-14,0.0069608197468643464
NC_011984,9247,24,Q,2,5.024563874369976e-14,0.0062396522721743074
NC_011984,119472,31,V,2,6.86333546228388e-14,0.0029111218749479128
NC_011984,132655,35,C,1,8.233313984124561e-14,0.006457440120611563
NC_011984,72288,50,F,u,1.0070368741105222e-13,5.51518884524667e-06
NC_011984,138624,50,F,u,1.9167316693999656e-13,0.0024499678633238433
NC_011984,61618,64,Q,2,2.1642552663050265e-13,0.008448126099925478
NC_011984,133419,71,Q,u,2.312907122410996e-13,0.006940014657247786
NC_011984,150058,72,Q,u,2.3803126231034473e-13,0.003302633544594361
NC_011981,55969,24,Q,2,3.0378421524755896e-13,9.661852155553775e-19
NC_011981,154550,24,Q,2,3.0378421524755896e-13,0.006402659226812062
NC_011981,192612,25,Q,2,3.0756968572143177e-13,0.0009092020110887457
NC_011981,128807,27,Q,u,3.438761492248937e-13,0.00928026521180174
NC_011981,256844,31,V,2,3.438761492248937e-13,0.00911507796449885
NC_011981,510174,31,V,2,3.64487176000322e-13,0.0017533167738206026
NC_011981,170840,31,V,2,3.773662640238016e-13,0.008337971141938934
NC_011981,346926,50,F,u,4.4185608480052314e-13,0.0006146960008892527
NC_011981,167421,50,F,u,4.4185608480052314e-13,0.006719862514741516
NC_011981,91376,50,F,u,4.4185608480052314e-13,0.0009601970949339405
NC_011981,162020,50,F,u,4.4185608480052314e-13,0.00928026521180174
NC_011981,23285,60,Q,1,4.4185608480052314e-13,0.003771033475698328
NC_011981,528807,64,Q,2,4.4185608480052314e-13,0.0006346881468211881
NC_011981,22039,64,Q,2,4.4185608480052314e-13,0.0004482913795824335
NC_011981,80788,64,Q,2,4.912127202199581e-13,0.006455953411245789
NC_011981,299440,69,Q,u,4.968662513004994e-13,0.0023161164316745464
NC_011981,489427,72,Q,u,4.968662513004994e-13,0.0066797527538585855
NC_011981,506289,107,V,u,5.042056504645633e-13,0.009796261907820415
NC_011981,478031,108,V,u,5.042056504645633e-13,0.005858148650170429
NC_011982,64572,20,Q,2,5.042056504645633e-13,0.00339047376081735
NC_011982,36048,24,Q,2,5.551383655803821e-13,4.582055947540816e-28
NC_011982,9084,24,Q,2,5.915553227575597e-13,0.0051081117257681646
NC_011982,99974,31,V,2,6.840535152930038e-13,0.0061995531505088745
NC_011982,117139,31,V,2,8.154275470184301e-13,0.007467244775374317
NC_011982,48646,50,F,u,8.212611227209199e-13,0.000937476495107524
NC_011982,53996,50,F,u,8.687158282795614e-13,0.004653292876042314
NC_011982,251854,50,F,u,9.717952854537616e-13,0.0008219783667068605
NC_014908,1210,20,Q,2,1.1533702733598926e-12,0.008477355341813144
NC_014908,74804,24,Q,2,1.1605003067482924e-12,0.00599184248056299
NC_014908,111732,24,Q,2,1.1605003067482924e-12,0.0025778662916256336
NC_014908,85394,27,Q,u,1.1605003067482924e-12,0.0072137383788824705
NC_014908,40447,50,F,u,1.1605003067482924e-12,0.009494243975571956
NC_014908,51158,50,F,u,1.1605003067482924e-12,0.0015263719895009036
NC_014908,51219,64,Q,2,1.1605003067482924e-12,0.0006485752738239199
NC_014908,40482,64,Q,2,1.1605003067482924e-12,0.0005684082695494216
NC_014908,65992,71,Q,u,1.1605003067482924e-12,0.0073970812267701545
NC_014908,45194,71,Q,u,1.1605003067482924e-12,0.008751054482343583
NC_014911,12569,6,P,11,1.2783648136515238e-12,2.2159521981167025e-31
NC_014911,3383,24,Q,2,1.5350086468681417e-12,0.00752940031203075
NC_014911,64111,25,Q,2,1.937419541666207e-12,0.0006825907326469213
NC_014911,11820,31,V,2,1.9672769114294856e-12,0.005002192349769227
NC_014911,6525,50,F,u,2.3398096113964995e-12,0.0023842971940390987
NC_014911,68586,50,F,u,2.4026808515781517e-12,0.008353344407338358
NC_014911,734,64,Q,2,2.730940220218076e-12,0.00207185991327834
NC_014911,235,64,Q,2,3.131329998083952e-12,5.9123534322507324e-05
NC_014911,18592,64,Q,2,3.704093943368273e-12,0.003462265655246023
NC_014911,69310,71,Q,u,3.9684425708150334e-12,0.005734035636011643
NC_014911,2488,72,Q,u,4.112068423871485e-12,0.0063997113720945355
NC_015423,16080,24,Q,2,4.112068423871485e-12,0.004237994489528865
NC_015423,20922,50,F,u,4.495911489614865e-12,0.0009150827901023283
NC_015423,14379,64,Q,2,4.713487227203784e-12,0.008720881547752184
NC_015423,66140,71,Q,u,4.767244608080922e-12,4.420387963540447e-06
NC_015423,63296,71,Q,u,4.983324804004274e-12,0.003031519650344405
NC_013206,41668,50,F,u,5.097504398960874e-12,0.0035691137356603383
NC_013207,52934,20,Q,2,5.471136417205711e-12,0.007690602905343622
NC_013207,81988,24,Q,2,5.471136417205711e-12,0.009505180922500356
NC_013207,61207,50,F,u,5.528518868346424e-12,0.005459594501213525
NC_013207,66288,64,Q,2,5.814877286244282e-12,0.007136091133434298
NC_011403,4578,58,P,6,6.2083017351258215e-12,2.3980618919551515e-05
NC_011403,3701,59,P,6,6.350465803300742e-12,1.598675751470201e-37
NC_016853,46018,58,P,6,6.4556332429539955e-12,8.290111804201766e-37
NC_011315,2957,58,P,6,6.494902230844607e-12,5.685391654596115e-10
NC_013852,27856,24,Q,2,7.0792246106567646e-12,0.006636825326705881
NC_013852,76200,24,Q,2,7.0792246106567646e-12,6.908128186323437e-05
NC_013852,32778,31,V,2,7.0792246106567646e-12,0.007322516984257115
NC_013852,36245,31,V,2,7.140406522305143e-12,0.007743911617954189
NC_013852,46491,35,C,1,7.647137636100738e-12,0.006370307369269092
NC_013852,36395,35,C,1,7.73994059606104e-12,0.0015511735391647355
NC_013852,7464,50,F,u,8.04111986516083e-12,0.00549617291606664
NC_013852,6108,50,F,u,8.04111986516083e-12,0.00611730856856373
NC_013852,94342,64,Q,2,8.665575169164658e-12,3.146736572465351e-05
NC_013852,691,64,Q,2,9.168117970815607e-12,0.007142666743976469
NC_013852,28638,71,Q,u,9.798620211245189e-12,0.005564938737290131
NC_013852,94812,72,Q,u,9.978185694062369e-12,0.00042860811325911837
NC_013852,12671,72,Q,u,9.978185694062369e-12,0.005063611618445649
NC_013862,22011,50,F,u,1.0070938018484676e-11,0.003979792119113721
NC_013862,26087,64,Q,2,1.0070938018484676e-11,0.0071607809322612155
NC_013862,25501,107,V,u,1.0070938018484676e-11,0.0036936895240874657
NC_013386,8342,21,Q,2,1.0070938018484676e-11,5.727437882223689e-05
NC_013386,2880,21,Q,2,1.043079228831226e-11,0.006360047917281237
NC_013386,9125,72,Q,u,1.1107426759212627e-11,0.002480620838524121
NC_010905,26547,24,Q,2,1.2881345144769315e-11,0.009757990426248557
NC_010905,21444,50,F,u,1.3810735124089517e-11,0.003805926418840322
NC_010905,2908,64,Q,2,1.3962696573654476e-11,0.0012908042530432975
NC_010905,24498,69,Q,u,1.430966851524605e-11,0.009157151252754212
NC_010905,4110,72,Q,u,1.4359479984698456e-11,0.004384907008925451
NC_010905,659,72,Q,u,1.4569668667985542e-11,0.0076288730447754815
NC_010852,21802,35,C,1,1.6079666702432967e-11,0.008656859872055278
NC_010852,2021,50,F,u,1.6437471485476348e-11,0.0009751252172838832
NC_010852,2378,50,F,u,1.6751445926808305e-11,0.009630756171844376
NC_010852,13849,72,Q,u,1.8477005398381072e-11,0.0004430578010193082
NC_010852,11240,72,Q,u,1.847958605261226e-11,0.0007030081950664187
NC_023497,11556,31,V,2,2.7750157319315405e-11,0.008248222878584536
NC_023497,8005,35,C,1,2.8902086192307092e-11,0.0022524771171158024
NC_023497,24111,50,F,u,2.926563750733067e-11,0.008077191650744962
NC_023497,28220,69,Q,u,3.414982875811952e-11,0.005063611618445649
NC_023497,796,72,Q,u,4.056837362103413e-11,0.0007935245869353397
NC_023497,4522,72,Q,u,4.33565600408399e-11,0.007208757025642197
NC_023497,696,72,Q,u,4.339383149045543e-11,0.002011223744641889
NC_023497,13600,72,Q,u,4.339383149045543e-11,0.007786824518558113
NC_015560,2458,13,P,5,4.339383149045543e-11,0.001595733592567549
NC_015560,2276,24,Q,2,4.879747655121385e-11,0.009100398028457858
NC_015560,16754,35,C,1,4.942394124765303e-11,0.003697944490191021
NC_015560,17810,50,F,u,4.942394124765303e-11,0.0011049951903132956
NC_015560,15680,64,Q,2,4.983196556746908e-11,0.0003685194273922766
NC_015560,5900,69,Q,u,5.1865561615390045e-11,0.0024074672487445236
NC_015560,2632,71,Q,u,5.214955120656674e-11,0.0038155784536082907
NC_015561,16689,24,Q,2,5.573663588170281e-11,0.0009361822177269279
NC_015561,60111,24,Q,2,5.617128334044281e-11,0.0040678074528996645
NC_015561,19447,24,Q,2,6.471252690043515e-11,0.0005475961520373832
NC_015561,50725,24,Q,2,6.511226277931909e-11,0.009509559228144771
NC_015561,97698,31,V,2,7.447965126472143e-11,0.005088155643987249
NC_015561,41867,50,F,u,8.475487054946174e-11,0.008965208365119643
NC_015561,105549,50,F,u,8.56678932206023e-11,0.006395292134619371
NC_015561,50182,51,P,13,8.56678932206023e-11,0.0005389647820175347
NC_015561,33837,64,Q,2,8.829808923595107e-11,0.007611327123666666
NC_015561,43229,69,Q,u,9.198326752970224e-11,0.0012146758239457002
NC_015561,95914,71,Q,u,9.285134706571587e-11,0.008627011712931891
NC_015561,52171,72,Q,u,9.662021321564984e-11,0.0005388406950768456
NC_007410,322621,11,P,4,1.0149582557178008e-10,0.006975259795750888
NC_007412,131197,64,Q,2,1.0919208951050705e-10,0.0005840639317636859
NC_014549,8146,50,F,u,1.10041167886194e-10,0.003659825574981629
NC_014549,34058,50,F,u,1.1018457765492459e-10,0.007341087282456055
NC_014549,30320,64,Q,2,1.1018457765492459e-10,0.0025885728254244106
NC_014549,27830,64,Q,2,1.1088888883016787e-10,0.005160126966200214
NC_014548,3432,21,Q,2,1.1525422260954457e-10,0.0073495438886072425
NC_008712,27988,20,Q,2,1.156451030987675e-10,0.0011728983833529498
NC_008712,174371,21,Q,2,1.2159038433208353e-10,0.005570066596385966
NC_008712,13800,24,Q,2,1.2490672291809223e-10,0.000623247274068418
NC_008712,51163,24,Q,2,1.2568191531608748e-10,0.00612294541343592
NC_008712,33198,24,Q,2,1.2620023368696956e-10,0.008252022200352333
NC_008712,11288,31,V,2,1.2921847523003115e-10,0.00024771961004556103
NC_008712,25475,31,V,2,1.3079543005968283e-10,0.0037056157848315866
NC_008712,30893,35,C,1,1.3221558929307254e-10,0.0016329030028213642
NC_008712,23476,50,F,u,1.3330770929871052e-10,0.0024955161665910176
NC_008712,71691,50,F,u,1.3330770929871052e-10,6.145544781984433e-05
NC_008712,288910,64,Q,2,1.3437462881141916e-10,4.196240660754705e-05
NC_008712,11569,64,Q,2,1.3437462881141916e-10,0.0008516485036186366
NC_008712,169,64,Q,2,1.3437462881141916e-10,0.004517107099321513
NC_008712,37937,64,Q,2,1.3680778928730102e-10,3.810310676856374e-05
NC_008712,289912,64,Q,2,1.411866861769566e-10,8.330295122196413e-05
NC_008712,53617,64,Q,2,1.4213099891277108e-10,0.007137734468329594
NC_008712,324461,64,Q,2,1.5204923832102716e-10,0.008630985513576522
NC_008712,71719,69,Q,u,1.5862543533316259e-10,0.008438405432054697
NC_008712,16794,71,Q,u,1.6453745472334703e-10,0.006925647572170151
NC_008712,27753,72,Q,u,1.6495339920753358e-10,0.0008417059315441827
NC_008712,11074,72,Q,u,1.6705522884974685e-10,0.008585397106256068
NC_008712,16495,72,Q,u,1.679419718649627e-10,0.0003304154813806148
NC_008712,304420,72,Q,u,1.7380357489520409e-10,0.0005994602461458357
NC_008712,7740,108,V,u,1.8597894496966157e-10,0.008757101584978073
NC_008713,297177,13,P,5,1.8597894496966157e-10,0.007851640159582306
NC_008713,180126,21,Q,2,1.880923828245224e-10,0.0016268982338262842
NC_008713,91019,21,Q,2,1.880923828245224e-10,0.0048950866933297294
NC_008713,36435,24,Q,2,1.8857078591769719e-10,0.005405805150013742
NC_008713,189068,24,Q,2,1.8979203224395325e-10,0.0004516067116711498
NC_008713,286034,31,V,2,1.9385909910584003e-10,2.604716059347725e-05
NC_008713,32809,31,V,2,1.9782940184154816e-10,0.0066536566738609896
NC_008713,3802,50,F,u,2.0179621580444698e-10,0.0011060133973241897
NC_008713,249152,60,Q,1,2.02131222814358e-10,0.0064619023032255795
